text,label,0,1,2,3,4,5,6,7,8,9,10,11
I imagine the farmers out that way are relieved.   If this covid situation is prolonged &amp; drought continues into 2020 Au will need to sure up its food production and security ASAP. (Which our gov should have been doing instead of privatising &amp; selling off land &amp; infrastructure).,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Every new “Earth Event” that had a new introduction (launch) of an Electromagnetic Radiation Field; also had a corresponding Pandemic!  1917-launch of global radio waves around the world-SPANISH FLU!  1956-Flu Pandemic high intensity radar  1968-Hong Kong Flu satellites launched,COCO evaluation CONSPIRACY,1,1,1,1,1,3,1,1,1,1,1,1
Journalists MSM and  Democrats want at least a million plus deaths so they can blame Trump. The CDC Doctors and Dr. Fauci r causing more harm by not allowing HCQ Zithromax Zinc and Intravenous Vitamin C by not prescribing at start of Covid. Those advising Trump R Deep Staters,COCO evaluation CONSPIRACY,3,1,1,1,1,1,1,1,1,1,3,3
Let me guess.. Partner w/ a global governance agenda release a pandemic create mass hysteria forced inoculations promote individual tracking population control digital monetization and remove all personal rights? Think that about covered Bill Gates agenda,COCO evaluation CONSPIRACY,1,3,1,1,3,1,3,3,1,1,3,1
The Chinese government is killing 10’s of thousands of people around the world with the release of the deadly corona virus from their bioweapons laboratory.  Aim your anger at the Chinese government. They let it happen they did not contain it.,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,1,1
watch the covid 19 lock down last for months and watch the people panic more and more then find it it was all false flag for some stupid thing like 5G cashless society forced vaccines micro chips and control big brother will be in your house and your phone when this is all done,COCO evaluation CONSPIRACY,1,3,1,3,1,3,1,1,1,1,1,1
People don't realize it of course - but we are now seeing the end of the world as we knew it.  Corona is the globalists' tool to usher in the New World Order - to be achieved by orchestrating a systemic economic &amp; financial meltdown.,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,3,1,1,3,1
The Anti-Christ has arrived. The New World Order had begun. Will you accept the mark of the beast? The Covid-19 vaccine will have a micro chip in it. Refusing this vaccine will be a crime against the state. The Rapture is near. JESUS COMING SOON!!!,COCO evaluation CONSPIRACY,1,3,3,1,1,1,1,3,3,3,3,1
SOROS 100% a psychopath is most evil man on the planet born a Hungarian Jew collaborated Nazis (by his own admission) against Jews. Hungary's requested US for his extradition. SOROS financed Ukraine Coup &amp; 100s more sinister Orgs. SOROS involved with China &amp; Corona Virus!,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,3,1
“I wOn’T gEt ThE cOrOnA vAcCiNe BeCaUsE i DoN’t WaNt To Be ChIpPeD!”  wait until you find out about the GPS in your phones the RFID chip in your debit/credit cards social media accounts you signed off your permission to etc. LMFAOOOOO,COCO evaluation RELATED,1,2,2,1,1,1,1,1,1,1,1,1
So the dead died becuz God didn't love them/vice versa? It's their own fault then? What did they do 2 deserve this? Forget Trump helping the people just rely on prayer against covid-19 like the 14th century? You follow the antichrist. Look it up.,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,2,1,1
COVID-19 is a complete scam. I'm saying this clearly and unequivocally that its a fallacy (experiment) that is existing beyond the context of what is killing people around the world. It can never be contagious because people are only infected through the VACCINE/TEST RFID CHIPS,COCO evaluation CONSPIRACY,1,3,3,3,1,1,1,1,1,1,1,1
They have!! They have warned people they will comment on it tomorrow I can get the article if the link is still there! This is now the 2nd stage of NWO they are going to next make curfews anyone breaching it will be locked up! And quarantined for 3 weeks in detention center!!,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,3,1,1,3,1
Everything you need to know is that Trump has gone without a salary and Nasty Pelosi has asked for a raise. That’s all you need to know. The WP is part of the deep state desperate to destroy Trump and America. The coronavirus is a media extinction event. Bye bye 👋,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
How do you keep false flags like school church shootings or mass casualties at malls or concerts or even sporting events GLOBALLY? Why a pandemic would keep most out of harms way and in their homes so a lot less are hurt. Take in the whole pic and stop thinking the old way,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
"Meanwhile the elites sold all their stocks before the market tanked and will just get more rich on the rebound after they rebuy their stocks. *cough jeff beszons cough*. Wake up sheeple the ""pandemic"" is to make the rich more rich on stocks rebound.",COCO evaluation CONSPIRACY,1,1,1,3,1,1,1,1,1,1,1,1
Mr Prophecy here: An intentional epidemic may cause 10 million deathes Oh hey im looking for population reduction. Oh hey I simulated this at a conference 6 months before the event. Oh hey I'm making a lot fo vaccines buy my vaccines soon. Meanwhile get locked down peasants,COCO evaluation CONSPIRACY,1,1,3,1,3,1,3,1,1,1,1,1
The Bush Family charity sent millions of face masks from the US to China ... now we hear the UN is intentionally keeping low cost drugs we need out of the US.  Was there a coordinated effort by Deep State players to create #shortages of everything we need to fight coronavirus?,COCO evaluation CONSPIRACY,3,1,1,1,1,1,1,1,1,1,3,1
Since it directs most research and specifically some of the research related to the pandemic (Baric’s bat research was funded by USAID aka CIA and has worked with fort Detrick on bioweapons) makes me lean toward bioweapon in this case,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
"It's not adhering to ghoulish DS ""Gates' pandemic extinction plans"" &amp; the hideous scheme to impose vaccination tag for AI control.  If there are prevention and/or cures which won't line their pockets the Soros Fauci Brix and Gateses of the world - they fiercely object. SICKOS",COCO evaluation CONSPIRACY,3,3,3,1,1,1,3,1,1,1,1,1
What if this whole thing has turned in favor of the white hats but it's also a great way to teach all nations including America what it feels like living under a communist regime..?  Never waste a good pandemic..😉  Vote NO to socialism.  #TRUMP2020  #WWG1WGA_WORLDWIDE,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
After years of domination by Anti-Vaxxers Homeopathy nuts Flat Earthers and the Chemtrails mob the newly promoted 5G coronavirus conspiracy lunatics are doing brilliantly in the Premier League of Absolute Bollocks this season.  The Sheffield United of demented gibberish.,COCO evaluation RELATED,1,1,2,1,1,2,1,1,1,1,2,1
Bill Gates is part of the problem. This isn't a coincidence. Bill Gates funds more population control agendas than anyone else. 1st Covid-19 case in Seattle where Event 201 also took place. Now he proposes a vaccine with a tracking element in it.,COCO evaluation CONSPIRACY,1,3,3,1,1,1,3,1,1,1,1,1
Created the cure is hydroxychloroquin if you can find some. Also what about that Kootz book from 1981 that mentioned a Wuhan virus? What about that Sylvia Browne book from 2009 that predicts a virus in 2020 then again in 2030? Bio Chemical Warfare perhaps Chemtrails perhaps,COCO evaluation CONSPIRACY,3,1,1,1,3,1,1,1,1,1,3,1
The way 5G works is the millimeter waves are beamed directly at you. At your device which is you. It's not a field being given off. A direct line of energy electromagnetic in nature constantly hitting you while your device is pinging or being used. Wuhan China and 5G...,COCO evaluation CONSPIRACY,1,1,1,1,1,3,1,1,1,1,1,1
How about this “Covid 19 Bioweapon showed #Canadians how incompetent &amp; useless the federal govt is that It kick-started a movement where the people will be taken the power back and eliminating the entire federal arm of govt” Pay raises carbon hike boarders still open USELESS,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Hope  is venting on behave of the people of South Africa. To you  you're a disgrace to this generation. Don't be obsessed with money in the expense of humanity. Your moves were emergent even before this Pandemic. You plan depopulation in Africa.,COCO evaluation CONSPIRACY,1,1,1,1,1,1,3,1,1,1,1,1
5g some are confused. Wuhan is a 5g test bed where it has reacted to persons vaccines in activating the dead virus in one's arms. 5g is an Immune system suppressor when it peaks 60GHz we struggle to breathe. This woman  you have on is utterly CLUELESS!,COCO evaluation CONSPIRACY,1,1,1,1,1,3,1,1,1,1,1,1
This same guy has been funding women health projects in sub saharan Africa and other nations in the third world he wasn't the antichrist then. But now he's the leader of the new world order. Well done. Also the vaccine for COVID-19 is likely to be orally administered,COCO evaluation RELATED,1,1,1,1,1,1,1,2,1,1,1,1
Bc it all goes back to COVID 19. The virus is either A. created by the government so they have a reason to create the stimulus money. Or B. The virus is actually not as serious as the media is portraying it to be which in turn is causing all of the sheeple in the US to freak out.,COCO evaluation CONSPIRACY,1,1,1,3,3,1,1,1,1,1,1,1
Heard  a lot today from different sources that Fauci is a member of the deep state which planed this virus to kill the economy and push their agenda that EVERY person in the world gets vaccinated. He predicted a pandemic in 2017 friends with the Clintons and Gates......,COCO evaluation CONSPIRACY,1,1,3,1,3,1,1,3,1,1,3,1
It was orchestrated by Donald John TRUMP for the assistance with COVID-19  will purportedly gave or give the USA! One does need to be a Rocket Scientist to know this..🤬🤬 Now I challenge YOU to deny this and say its FAKE News DONALD!,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
Why haven't you Pelosi Hillary Schiff Schumer Feinstein and other Bolshevik relics contracted the Wuhan virus? When Democrats and the MSM colluded with the Chinese to deploy a bioweapon against Americans to unseat Trump was a vaccine part of your reward? #MAGA #Trump2020,COCO evaluation CONSPIRACY,1,1,1,1,3,1,1,1,1,1,3,1
Can anybody imagine the money Soros has made from this pandemic. Him Obama Gates;  we can only guess what manipulations these world criminals perpetrated starting with the labs they co-founded in China. Any wonder they hate Trump for helping us?,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
People like you who believe this type of nonsense need to get a grip. Coronaviruses were discovered over 80 years ago &amp; the word corona has been in use for thousands of years it's Latin for crown so why do you now imagine that it has evil connotations and the mark of the beast?,COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,2,1,1
"Mark Stein covering for Rush Limaugh points out that ""#amJOY slammed the 'My Pillow Guy' for turning his production line to making masks while she was at home binging on Netflix!"" #MSNBC 'anchors' have one directive-attack Trump! #outnumbered #Bloomberg #QAnon #Covid19 #Kasie",COCO evaluation RELATED,1,1,1,1,1,1,1,1,1,1,2,1
My people are destroyed for lack of knowledge: because thou hast rejected knowledge I will also reject thee that thou shalt be no priest to me: seeing thou hast forgotten the law of thy God I will also forget thy children                    ~Hosea 4:6~  #WWG1WGA #COVID19 #MAGA,COCO evaluation UNRELATED,1,1,1,1,1,1,1,1,1,1,1,1
This Virus came from the Bioweapons lab in Fort detrick USA! All that talk about lung disease that is caused by vaping&amp;a bad flu that came before flu season was COVID19. believe what u want frm US gov that tells u that an aluminum aircraft can collapse a steel reinforced building,COCO evaluation CONSPIRACY,1,1,1,1,1,1,1,1,1,1,3,1
